project_id,project_type,project_type_name,total_duration_months,month,progress_pct,is_completion_phase,mat_index,lab_index,cpi_index,material_cost,labour_cost,equip_cost,admin_cost,total_cost
P096,commercial,Commercial Building,30,29,99.64186087206072,True,0.7915081860109056,1.1348284061925362,0.9891267980285411,27232.626151861914,81621.19564103571,9094.904915968149,17507.091292968962,127713.44554797214
P096,commercial,Commercial Building,30,30,100.0,True,0.7992767072359112,1.1398458432007499,0.9953236451494417,0.0,25295.21461183361,0.0,8220.035616837678,33368.95511306307
P097,commercial,Commercial Building,30,1,1.653139205610565,False,0.9971999999999999,1.004,1.003,339957.1180022012,245721.5637140695,99437.37929084871,57416.67523407746,718743.6850028785
P097,commercial,Commercial Building,30,2,2.2605909911409285,False,1.0194173351099316,1.0086331959991761,0.9965211535267925,127701.58002944133,90707.91874983988,36538.61295750762,21097.958218996857,272438.5207032125
P097,commercial,Commercial Building,30,3,3.0842934059800733,False,1.0078398262241737,1.0128600382353992,0.9997973824407057,171196.2702209589,123515.05832154129,49546.22645761816,28608.754714565624,395853.19076169265
P097,commercial,Commercial Building,30,4,4.195324353653025,False,0.9821124983286211,1.0174013395243855,0.9922939935144486,225019.33535871215,167347.25513464597,66829.22126138967,38588.22226285933,501382.28990612994
P097,commercial,Commercial Building,30,5,5.683241964519347,False,1.0001892473825464,1.0218475741294197,0.9895928378026625,306897.6116952445,225094.62996403594,89499.19481862558,51678.21436224612,628044.8004458386
P097,commercial,Commercial Building,30,6,7.6569408731875415,False,0.992185275955821,1.0263863964486402,0.9956110531736003,403837.01408279804,299910.6722091628,118719.25021262052,68550.32465762639,865609.4414870108
P097,commercial,Commercial Building,30,7,10.242090062811736,False,1.0115752315885929,1.0309499796625954,0.9926511811940804,539282.3937134848,394569.3421197286,155498.3752243353,89787.15824325879,1175168.3946523666
P097,commercial,Commercial Building,30,8,13.572548179722087,False,0.9979853884172027,1.0355821554798048,0.9943125255135693,685426.0445605888,510609.23664298333,200329.1833256029,115673.15772945624,1499936.945506677
P097,commercial,Commercial Building,30,9,17.772903565817757,False,1.002328090447109,1.0401312895915853,0.9911041618248926,868217.1935486876,646806.4321464122,252654.0597827588,145886.34777558848,1988933.9817769611
P097,commercial,Commercial Building,30,10,22.930547180627496,False,1.008154569593277,1.044896885703008,0.9835324462208219,1072286.6426181267,797856.7001446816,310235.5582834547,179134.79239957343,2341819.1018539183
P097,commercial,Commercial Building,30,11,29.059626466232537,False,1.0136793839203333,1.0495530544411178,0.9853614839244532,1281233.53305643,952356.9778799593,368668.0344631331,212874.60464983783,2903593.867610751
P097,commercial,Commercial Building,30,12,36.065955525651674,False,1.0372814804894355,1.0540839395512982,0.9853091782978056,1498716.8772966398,1093366.7404035067,421435.16877070395,243343.1611944447,3166569.3904318926
P097,commercial,Commercial Building,30,13,43.72859287460022,False,1.0144028765452549,1.0587571843991894,0.9901106251534726,1602954.4721990712,1201087.8517257918,460912.5316547091,266137.9989101381,3682283.4284468875
P097,commercial,Commercial Building,30,14,51.71409054530899,False,1.0126660383186268,1.0632822557274644,0.991122150866124,1667633.7503749595,1257044.5966870054,480332.7862611439,277351.5532058453,3772623.683921177
P097,commercial,Commercial Building,30,15,59.62816634717252,False,1.0256707708071433,1.0677986293295387,0.9873658041031849,1673942.8563394556,1251093.2951641204,476036.71522373706,274870.93558200554,3872762.7001937167
P097,commercial,Commercial Building,30,16,67.09030563045027,False,1.0120083747454127,1.0722381732916422,0.9899509325294431,1557327.3142276788,1184553.6837614556,448852.4449206192,259174.31897162454,3360947.0924174367
P097,commercial,Commercial Building,30,17,73.80302218574673,False,1.0026690640309681,1.0769567078089528,0.9857289764121491,1387996.4916979384,1070278.2182935071,403774.18907952285,233145.43934702766,3183290.9335169876
P097,commercial,Commercial Building,30,18,79.59082622845378,False,0.9927769243222254,1.0816636122101178,0.9823218817224556,1184944.300032179,926842.9925516729,348140.1105862751,201021.46504707387,2742577.4412030745
P097,commercial,Commercial Building,30,19,84.40145533141092,False,0.97252578532497,1.086238900627879,0.9833477939335711,964795.8852449274,773619.4107493856,289362.4137125639,167082.3170478716,2157043.6289945487
P097,commercial,Commercial Building,30,20,88.27948305151652,False,0.9825005369558972,1.0912196082590375,0.9860657495777307,785735.0902933705,626503.0682841514,233265.84476117563,134691.2936299373,1733239.7897635512
P097,commercial,Commercial Building,30,21,91.32936971522552,False,0.9785985929557064,1.0962103032467794,0.9885852387166693,615489.6173259343,494968.67252089357,183452.63117834248,105928.37643472834,1356191.471272938
P097,commercial,Commercial Building,30,22,93.68165916027503,False,0.9952649597135119,1.100618711619509,0.995826395035337,482794.0590674109,383290.2604076195,141491.71283059477,81699.49552014457,1137000.1659540785
P097,commercial,Commercial Building,30,23,95.46878008159224,False,0.9646778720787075,1.1054815973532517,0.9934101380130185,355523.8162497273,292486.34020639904,107496.46508201753,62070.115568638794,840188.9611870162
P097,commercial,Commercial Building,30,24,96.8110396727728,False,0.9669958466017392,1.1103535115873047,0.9934790619306957,267666.22132106504,220646.94474762026,80737.77188394987,46619.23373729145,619721.6622750316
P097,commercial,Commercial Building,30,25,97.81051703970964,False,0.9484808265270926,1.1150344086015058,0.9914704291782033,195494.2388584841,164991.42190288546,60119.20211644289,34713.753800321036,446135.8344513229
P097,commercial,Commercial Building,30,26,98.54998079232456,False,0.9654727363927026,1.1201751330881025,0.9835267181777732,147227.63917799055,122631.75676459054,44479.21711072598,25682.985429882574,347614.8231438984
P097,commercial,Commercial Building,30,27,99.0944747217987,False,0.9594361351183746,1.1250916459964408,0.9846556738107545,107731.21471991125,90694.5257348034,32751.657696416994,18911.31189039604,249729.1000459781
P097,commercial,Commercial Building,30,28,99.49400128713309,True,0.9677114915302509,1.12973139128061,0.9806702060206348,31892.164439971875,53457.787105354044,8811.651982483585,11563.599207363308,108596.11796883006
P097,commercial,Commercial Building,30,29,99.78640296212448,True,0.9652961082525128,1.1347731088069004,0.9782396494311452,17462.005047534407,34386.42793565516,4103.9010939315685,7786.011707095369,66999.73641497392
P097,commercial,Commercial Building,30,30,100.0,True,0.9644642174035594,1.1397466591157634,0.9826902941239554,0.0,10812.470614485626,0.0,3709.316103881793,15241.995655445238
P098,industrial,Industrial Building,33,1,0.1378567343282294,False,0.9971999999999999,1.004,1.003,44384.958041910344,36520.79837539825,21335.65342251078,6713.240745973108,105093.28933846539
P098,industrial,Industrial Building,33,2,0.20372807857095893,False,1.0106347038186554,1.0083197567982594,1.004973179168549,21493.95280595226,17525.619030859583,10194.700883393753,3207.7518324888974,54432.71427635843
P098,industrial,Industrial Building,33,3,0.30097976158607925,False,0.983917336073811,1.0129303378516956,1.0097349558063595,30894.5088989663,25992.931868131698,15051.337271824492,4735.887326890461,78632.63827172737
P098,industrial,Industrial Building,33,4,0.4444493264626147,False,0.9818722022765907,1.0174471276855617,1.0103286720332347,45482.07851531262,38516.79969972493,22204.333562668555,6986.570031776557,118611.15479764028
P098,industrial,Industrial Building,33,5,0.6558585735786483,False,0.978111405034279,1.021798072013202,1.015607288274305,66763.30999438172,56999.050653297,32719.144616049332,10295.044190120727,165869.59240954075
P098,industrial,Industrial Building,33,6,0.9668539106885875,False,0.985440005561373,1.0263890040193362,1.0180245504736045,98948.59324545357,84225.66178773683,48131.77071782584,15144.610664598944,258067.99887086503
P098,industrial,Industrial Building,33,7,1.423210164347919,False,0.9793400515677816,1.0308030814936087,1.0168559350601085,144298.91969896012,124124.71898662309,70628.822833482,22223.284278961135,373064.69676837744
P098,industrial,Industrial Building,33,8,2.0904325289197927,False,0.9504120616532918,1.0355498194177923,1.009143475171492,204742.5423514364,182314.05727164788,103263.90796665316,32491.87924184855,532793.4343958282
P098,industrial,Industrial Building,33,9,3.0607724328161305,False,0.9385796565469475,1.0400558877401036,1.0128903407633174,294049.5951414142,266292.6210054103,150176.45668489693,47252.862995947275,737668.1987742748
P098,industrial,Industrial Building,33,10,4.461059344258209,False,0.9364862217159429,1.0446677900030765,1.0077074669049066,423393.2978801818,385987.99525408255,216718.0035142354,68190.09021034697,1079968.7792792285
P098,industrial,Industrial Building,33,11,6.45939957026378,False,0.917660418526296,1.0489732182432763,1.0015315075489093,592075.360199027,553111.1262806866,309276.83504240686,97313.62849200032,1505951.226799828
P098,industrial,Industrial Building,33,12,9.266319208769122,False,0.894949660793896,1.0536884037922611,1.0048437626118298,811062.1682391537,780406.2582543391,434418.1289642364,136689.20404730286,2125651.981152725
P098,industrial,Industrial Building,33,13,13.122353078368091,False,0.9077109053997967,1.0581398728908553,1.0091313168526959,1130092.390394976,1076620.0998297215,596786.2406441743,187778.15837135553,3089755.389343946
P098,industrial,Industrial Building,33,14,18.26101076016157,False,0.9120044449427911,1.062776111802906,1.009236167358202,1513115.9180150297,1441020.0900012879,795293.8961591066,250238.38187613036,4113669.337832469
P098,industrial,Industrial Building,33,15,24.838386279121767,False,0.912574781527637,1.067576010329144,1.0115616715798226,1937968.2522401041,1852806.2520936304,1017959.7332410141,320299.9516172909,5106036.856093621
P098,industrial,Industrial Building,33,16,32.83621764686869,False,0.8998262395435854,1.0722859399526323,1.010344120117556,2323573.7085357117,2262879.4487672835,1237799.2197874908,389472.2131567708,6241779.679983371
P098,industrial,Industrial Building,33,17,41.97614407898801,False,0.8665377369866099,1.0768709053450551,1.0099204351588498,2557147.2569445088,2597077.4862223943,1414557.6827508754,445089.0762667327,6700585.682952599
P098,industrial,Industrial Building,33,18,51.70918527899625,False,0.8567445345945325,1.0815795953243146,1.0111278148713048,2692312.4647669718,2777701.741223514,1506352.190934432,473972.12101774244,7393613.417520474
P098,industrial,Industrial Building,33,19,61.324705441573315,False,0.8517726768819114,1.0865479341240176,1.0081883311534816,2644368.9256305583,2756768.115596966,1488163.829395883,468249.17232875363,7130201.57650504
P098,industrial,Industrial Building,33,20,70.14523255381782,False,0.8392820867716275,1.0914255643434145,1.0043787517472693,2390165.9245251752,2540195.9840877424,1365125.2540382564,429535.21494201524,6737671.259142697
P098,industrial,Industrial Building,33,21,77.70289633903275,False,0.8332570608913229,1.0961503054494095,1.0041223993138118,2033256.3051390795,2185929.9515664354,1169675.8666956718,368037.27227767895,5877540.393254858
P098,industrial,Industrial Building,33,22,83.80910897936789,False,0.810711136534337,1.1011990987598275,1.0063122748956834,1598319.5819463846,1774256.214589895,945039.3356058714,297355.62575472763,4807893.109915985
P098,industrial,Industrial Building,33,23,88.51272339050527,False,0.8224864366257397,1.1059196343883868,1.0058806593152534,1249067.8056071491,1372567.9215626612,727963.6167081649,229052.9807779424,3717499.090206501
P098,industrial,Industrial Building,33,24,92.00445319153131,False,0.8175175727589246,1.1106383264778865,1.0045752473697076,921644.1774188523,1023273.788425279,540404.0451325902,170037.56028606635,2687774.017284479
P098,industrial,Industrial Building,33,25,94.52606242138793,False,0.8053483224584534,1.1158098991620213,1.008023426392428,655672.6998000992,742414.694750777,390261.5338843728,122795.37818580781,1859104.8284623378
P098,industrial,Industrial Building,33,26,96.311054809192,False,0.8181564626646991,1.1207117583314103,1.004783547737932,471518.0160059565,527847.97616779,276257.6607779752,86924.18029087353,1332800.499176819
P098,industrial,Industrial Building,33,27,97.55681284359936,False,0.8136281546637107,1.1259737238963665,1.0072135504401294,327254.1952659207,370118.2639733999,192802.05497353832,60664.96233905303,934389.5392320104
P098,industrial,Industrial Building,33,28,98.41765167207538,False,0.8050111206521939,1.1310440955008492,1.006130613302168,223742.9115233105,256909.37260845708,133229.31945620262,41920.46422107629,665815.549600672
P098,industrial,Industrial Building,33,29,99.00843431743047,False,0.7877756619129777,1.1358877169458588,1.0007031606773023,150264.31154354167,177068.6581976091,91433.57290996872,28769.476849557443,439883.52352238534
P098,industrial,Industrial Building,33,30,99.41197257497726,False,0.7882197660901187,1.1409867301743073,0.995636891837931,102696.96127186043,121490.93427240032,62454.34760729784,19651.19430924558,309782.6383182814
P098,industrial,Industrial Building,33,31,99.68672475122227,True,0.7754873477785681,1.1463512081102214,1.000035491092774,27517.020443936428,66485.56823582079,15591.594568110679,11149.724347289713,118443.90915222303
P098,industrial,Industrial Building,33,32,99.8733814135853,True,0.7740948068471915,1.1514786989570625,0.9998379980253337,13995.372497204913,39698.6746685951,6740.595139368611,6968.740821149922,70047.33773366899
P098,industrial,Industrial Building,33,33,100.0,True,0.7538060060819046,1.1569053328298518,0.9996548461984328,0.0,11595.650107344529,0.0,3082.987050501263,15610.413473804494
